location,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653
variable,Temperature,Relative Humidity,Wind Speed,Wind Direction
unit,°C,%,km/h,°
level,2 m elevation corrected,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20250117T0600,-0.85975456,88.12909,4.6938257,147.52881
20250117T0700,-0.48975456,87.58208,4.198285,149.03624
20250117T0800,-0.1897546,87.35713,4.072935,135.0
20250117T0900,0.6202454,85.5338,3.319036,130.60129
20250117T1000,1.2202454,84.420616,3.8939953,123.69006
20250117T1100,1.7102454,82.94784,5.0142193,111.03751
20250117T1200,2.0502453,81.78637,5.815978,111.80141
20250117T1300,2.3402452,81.53099,4.6800003,112.61986
20250117T1400,2.4802454,81.85205,3.8268526,131.18591
20250117T1500,2.2902455,86.50219,1.8,126.869896
20250117T1600,2.5902452,79.44341,4.198285,59.036232
20250117T1700,1.8302454,83.639175,6.193674,54.46232
20250117T1800,1.0502454,86.22322,4.896529,72.89727
20250117T1900,0.4902454,87.37288,4.3349743,85.23635
20250117T2000,-0.16975462,87.8153,4.73506,81.25384
20250117T2100,-0.27975458,87.86788,4.896529,72.89727
20250117T2200,-0.48975456,87.97454,3.2599385,96.34019
20250117T2300,-0.6797546,87.88701,5.0142193,111.03751
20250118T0000,-0.5997546,88.02747,5.8603754,132.51044
20250118T0100,-0.6697546,87.88817,3.219938,116.56505
20250118T0200,-0.85975456,87.86605,3.5455887,113.96249
20250118T0300,-1.0997546,87.77221,3.319036,102.52881
20250118T0400,-1.0597546,87.57994,3.8773184,111.80141
20250118T0500,-0.8397546,86.95334,4.0249224,116.56505
20250118T0600,-0.74975455,86.05841,3.7064266,119.054596
20250118T0700,-0.9497546,86.29085,3.8773184,111.80141
20250118T0800,-0.3697546,85.14847,5.00128,120.25643
20250118T0900,0.2902454,84.166565,4.8965297,126.027374
20250118T1000,1.0802454,79.83769,4.8433046,138.01279
20250118T1100,2.0602455,78.07491,6.1094027,135.0
20250118T1200,3.0202456,75.53155,6.297428,120.963745
20250118T1300,3.8202453,73.71337,4.452954,104.03624
20250118T1400,4.0502453,72.260605,3.6179552,95.71059
20250118T1500,3.2102456,80.013084,3.096837,125.537674
20250118T1600,3.3502455,72.91704,5.1165614,140.71059
20250118T1700,1.8602453,80.145096,3.563818,135.0
20250118T1800,-1.1097546,88.76217,3.7064266,119.054596
20250118T1900,-2.1097546,91.77505,3.7064266,119.054596
20250118T2000,-2.4297547,93.77085,3.396233,122.00538
20250118T2100,-3.0197544,94.7937,4.198285,120.96376
20250118T2200,-2.5197544,88.93966,4.1046314,142.12502
20250118T2300,-2.8397546,90.74222,6.297428,149.03624
20250119T0000,-2.9697547,91.76622,4.1046314,127.874985
20250119T0100,-3.2097545,91.18886,3.7064266,119.054596
20250119T0200,-3.1497545,91.194626,5.0911684,135.0
20250119T0300,-3.2197547,90.7044,4.8433046,138.01279
20250119T0400,-3.3397546,91.52337,4.3349743,138.36646
20250119T0500,-3.2497544,90.15149,4.39436,145.00798
20250119T0600,-3.1997547,90.01973,4.39436,145.00798
20250119T0700,-3.2297544,90.496864,4.1046314,142.12502
20250119T0800,-2.7197547,91.097916,4.8965297,143.97263
20250119T0900,-1.7397546,89.4285,4.39436,145.00798
20250119T1000,-1.0897546,88.49915,4.2136917,160.01689
20250119T1100,-0.2697546,86.377304,6.28713,156.37062
20250119T1200,0.6602454,83.039116,6.2145634,169.99202
20250119T1300,1.3402455,82.58784,5.4119864,176.18593
20250119T1400,1.9802454,82.56137,4.68,180.0
20250119T1500,2.3402452,79.167885,4.73506,171.25385
20250119T1600,1.6102453,81.718605,4.5536795,161.56505
20250119T1700,-0.009754598,87.7035,4.2136917,160.01689
20250119T1800,-1.4197546,93.357124,3.6179552,174.28941
20250119T1900,-0.9697546,92.49328,3.7585104,163.30075
20250119T2000,-0.8397546,91.274284,3.8773184,158.1986
20250119T2100,-0.89975464,91.60906,3.8939953,146.30994
20250119T2200,-0.8497546,92.02318,3.4152596,161.56505
20250119T2300,-0.61975455,90.08115,5.3517847,160.34618
20250120T0000,-1.0097545,90.041954,5.4833565,156.8014
20250120T0100,-1.5797547,90.933105,3.6,143.1301
20250120T0200,-1.4097546,90.13623,3.396233,147.99461
20250120T0300,-1.1697546,89.555916,4.829907,153.43495
20250120T0400,-1.2697546,90.420364,5.154415,155.22485
20250120T0500,-1.5597545,91.96161,4.2136917,160.01689
20250120T0600,-1.8697547,92.626076,3.8773184,158.1986
20250120T0700,-2.0697546,92.05482,4.3498964,155.55605
20250120T0800,-1.5497545,88.71326,4.3498964,155.55605
20250120T0900,-0.3897546,87.398346,4.6800003,157.38013
20250120T1000,1.6902454,81.24982,3.7064266,150.94539
20250120T1100,3.3002453,78.63672,3.396233,147.99461
20250120T1200,4.670245,75.62235,3.6,143.1301
20250120T1300,5.8702455,74.59951,4.072935,135.0
20250120T1400,5.3302455,75.58131,3.396233,122.00538
20250120T1500,4.9902453,74.160484,3.4152596,108.434944
20250120T1600,3.0202456,81.10073,4.0249224,100.30484
20250120T1700,0.9002454,87.03516,4.6938252,94.398705
20250120T1800,-0.05975461,91.27742,3.319036,102.52881
20250120T1900,-0.63975465,92.795204,1.9386592,111.80141
20250120T2000,-1.0697546,93.80125,1.8,126.869896
20250120T2100,-1.3897547,94.61981,2.5455842,135.0
20250120T2200,-1.3797545,91.22452,2.5959969,123.69006
20250120T2300,-1.1597546,88.95613,3.7064266,150.94539
20250121T0000,-1.3097546,89.07307,4.39436,145.00798
20250121T0100,-1.8097545,90.434616,2.8116899,129.80557
20250121T0200,-2.1497545,91.42702,2.8116899,129.80557
20250121T0300,-2.3397546,90.586266,3.319036,130.60129
20250121T0400,-2.1997547,89.7168,3.8939953,146.30994
20250121T0500,-2.1997547,89.64916,4.198285,149.03624
20250121T0600,-1.9897546,88.99857,4.3498964,155.55605
20250121T0700,-1.9397546,89.60919,4.3498964,155.55605
20250121T0800,-1.8897547,90.83517,4.8433046,138.01279
20250121T0900,-0.61975455,87.63207,4.3349743,138.36646
20250121T1000,0.8302454,84.67974,3.6,143.1301
20250121T1100,2.2902455,82.72845,3.8268526,131.18591
20250121T1200,3.4402456,78.37384,5.1919937,146.30994
20250121T1300,4.5902452,75.22348,5.692099,145.30484
20250121T1400,4.880245,77.4916,5.0911684,135.0
20250121T1500,4.880245,73.49476,4.5820518,135.0
20250121T1600,3.4202452,82.17287,5.0911684,135.0
20250121T1700,0.4802454,90.45585,3.6,126.869896
20250121T1800,-0.09975457,90.73529,4.072935,135.0
20250121T1900,-0.4397546,91.4462,4.5820518,135.0
20250121T2000,-0.87975454,92.500694,5.692099,124.69515
20250121T2100,-1.6797546,95.09568,6.1305785,130.23636
20250121T2200,-1.9597546,93.80593,5.6233797,140.19443
20250121T2300,-2.0397544,93.16934,6.638072,139.3987
20250122T0000,-1.9297546,92.2745,5.8603754,137.48955
20250122T0100,-1.7397546,92.08366,5.6233797,129.80557
20250122T0200,-1.5897547,91.7528,5.3517847,137.72632
20250122T0300,-1.3497546,91.50036,6.696387,143.74615
20250122T0400,-1.0097545,91.53105,6.8777895,132.8789
20250122T0500,-0.86975455,92.158394,6.4096174,141.84277
20250122T0600,-0.51975465,91.64274,5.8048253,150.25511
20250122T0700,-0.40975457,92.33382,5.634891,153.43495
20250122T0800,0.030245423,91.894135,6.12,151.9275
20250122T0900,0.7402454,93.17552,7.289445,147.09476
20250122T1000,1.7902454,94.20454,8.161764,138.57634
20250122T1100,3.0802455,92.54202,9.085988,146.30994
20250122T1200,4.0402455,91.95485,8.0899935,147.72435
20250122T1300,4.8702455,91.36872,7.289445,147.09476
20250122T1400,5.2202454,91.20321,7.491114,144.78241
20250122T1500,5.5102453,89.69288,7.2,143.1301
20250122T1600,5.000245,91.12054,6.696387,143.74615
20250122T1700,4.0702453,92.08853,7.10031,149.53445
20250122T1800,3.5502453,92.77626,7.9932966,144.16235
20250122T1900,3.5802455,92.44692,7.7879906,146.30994
20250122T2000,3.8002453,91.41131,7.9932966,144.16235
20250122T2100,3.4702454,92.57121,8.161764,138.57634
20250122T2200,3.3902454,94.1705,6.763786,154.79887
20250122T2300,3.5802455,94.519325,8.557102,157.75098
20250123T0000,4.0602455,93.34377,9.659814,153.43495
20250123T0100,4.3502455,95.30519,11.269782,153.43495
20250123T0200,4.5802455,94.84599,11.435313,151.82141
20250123T0300,5.420245,92.45117,10.948973,152.59242
20250123T0400,7.040245,87.78231,11.440979,155.85446
20250123T0500,7.400245,88.1881,11.928989,185.19443
20250123T0600,7.610245,90.132355,14.372974,247.9321
20250123T0700,7.2802453,89.29095,14.799459,265.8151
20250123T0800,6.520245,87.60472,13.138765,260.5377
20250123T0900,6.210245,85.85751,11.874544,255.96376
20250123T1000,6.3902454,85.093994,10.483357,254.0546
20250123T1100,6.3202453,82.53309,12.245293,245.69547
20250123T1200,6.5602455,79.74543,12.074766,243.43495
20250123T1300,6.920245,75.28079,13.570615,248.1986
20250123T1400,6.880245,74.36461,10.829958,248.55226
20250123T1500,6.7602453,73.02199,8.089993,249.14554
20250123T1600,5.5902452,76.06704,7.4128532,240.9454
20250123T1700,4.5202456,80.456024,6.162207,186.70984
20250123T1800,4.7602453,82.132675,6.519877,186.3402
20250123T1900,4.7202454,83.855736,6.489992,183.17982
20250123T2000,4.5102453,83.52658,7.5942073,185.44034
20250123T2100,4.5202456,82.86961,8.825508,191.7683
20250123T2200,4.0002456,82.37753,9.178235,191.30994
20250123T2300,4.0002456,81.96141,8.825508,191.7683
20250124T0000,3.3202453,82.15801,10.495713,202.16635
20250124T0100,4.2702456,80.41654,10.787993,205.70996
20250124T0200,4.0202456,81.07905,8.707237,209.74489
20250124T0300,3.5302453,82.968376,6.130579,183.36646
20250124T0400,3.1502452,86.1047,4.2136917,160.01689
20250124T0500,2.5602455,87.92993,4.8965297,143.97263
20250124T0600,2.3102455,89.77525,5.8048253,150.25511
20250124T0700,2.2302454,90.29062,7.0911775,156.0375
20250124T0800,2.5002456,88.37161,8.699793,155.55605
20250124T0900,4.2302456,83.54819,9.504273,155.37643
20250124T1000,6.5302453,77.72199,10.137692,163.49564
20250124T1100,9.050245,70.4742,9.6932955,164.9315
20250124T1200,11.130245,63.795525,9.255571,166.50427
20250124T1300,12.870245,57.13559,9.114471,170.90973
20250124T1400,13.390245,50.908676,9.3876505,184.39871
20250124T1500,13.030245,44.941666,8.4042845,189.86581
20250124T1600,11.210245,45.68561,9.746631,184.23639
20250124T1700,10.580245,47.68331,9.007196,182.2906
20250124T1800,9.470245,51.60385,7.2805495,171.46924
20250124T1900,8.650246,53.798897,7.42159,157.16635
20250124T2000,8.370246,56.832058,8.0899935,147.72435
20250124T2100,8.520246,57.03861,6.439876,153.43495
20250124T2200,7.0702453,61.133835,7.24486,153.43495
20250124T2300,5.8302455,66.90159,7.8954163,155.77225
20250125T0000,4.5602455,73.05665,7.42159,157.16635
20250125T0100,4.670245,72.38887,6.6087217,150.64224
20250125T0200,5.3502455,72.160446,6.6087217,150.64224
20250125T0300,6.040245,71.574066,6.151683,159.44395
20250125T0400,6.400245,69.457924,6.9527545,158.7495
20250125T0500,6.5502453,67.75274,7.7879906,146.30994
20250125T0600,6.9102454,65.56504,7.289445,147.09476
20250125T0700,7.0102453,66.49747,8.209263,142.12502
20250125T0800,7.520245,66.23269,8.4963045,143.61565
20250125T0900,9.580245,64.01352,8.707237,150.25511
20250125T1000,10.970245,62.15788,9.0645685,173.15723
20250125T1100,13.080245,59.147045,8.4042845,170.13419
20250125T1200,14.510245,56.571243,7.69592,169.2157
20250125T1300,15.120245,56.183147,4.829907,153.43495
20250125T1400,15.220245,56.13158,4.3349743,131.63353
20250125T1500,14.300245,60.32527,4.5820518,135.0
20250125T1600,12.390245,71.44884,6.6087217,150.64224
20250125T1700,10.220245,81.81583,5.634891,153.43495
20250125T1800,9.510245,85.23232,6.6087217,150.64224
20250125T1900,8.850245,88.027,5.634891,153.43495
20250125T2000,8.700245,88.37753,5.815978,158.1986
20250125T2100,8.510245,87.628586,5.1544156,167.90524
20250125T2200,8.740245,85.082115,9.255571,193.49573
20250125T2300,9.040245,83.599495,11.246759,230.19443
20250126T0000,8.840245,81.50784,16.992609,233.61565
20250126T0100,8.170245,80.503716,16.375053,213.34071
20250126T0200,8.050245,77.48612,14.799459,198.43495
20250126T0300,8.150246,74.49895,15.03835,191.04094
20250126T0400,8.470245,70.15309,16.311613,202.03622
20250126T0500,8.120246,69.92927,18.391737,220.23636
20250126T0600,7.4502454,69.73585,20.08916,233.74615
20250126T0700,6.4902453,71.20402,20.188908,238.86102
20250126T0800,6.000245,69.82476,18.532135,240.9454
20250126T0900,6.4302454,66.45866,14.386494,238.29858
20250126T1000,7.1002455,62.4484,14.512064,240.25513
20250126T1100,8.280246,56.353333,13.104198,232.8153
20250126T1200,9.270246,50.093185,11.480557,221.18593
20250126T1300,10.100245,46.916885,10.137692,196.50436
20250126T1400,10.110246,48.31786,10.464798,176.05481
20250126T1500,9.400246,51.433075,6.6087217,150.64224
20250126T1600,8.460245,60.30009,6.489992,146.30994
20250126T1700,7.9102454,67.57283,6.792466,147.99461
20250126T1800,6.8902454,74.15412,7.754637,158.1986
20250126T1900,7.250245,74.70066,12.24,180.0
20250126T2000,7.3502455,77.202,16.575644,182.48955
20250126T2100,7.6602454,76.8738,17.339897,175.23636
20250126T2200,9.520246,65.98662,14.205182,171.25385
20250126T2300,9.370245,69.111015,11.874544,165.96376
20250127T0000,8.730246,74.13577,11.503113,159.8637
20250127T0100,8.520246,76.69863,12.7279215,151.26021
20250127T0200,8.720245,79.35744,14.689589,162.89728
20250127T0300,8.860246,83.518196,15.042659,158.9625
20250127T0400,9.170245,85.368935,14.336861,151.50436
20250127T0500,9.610246,85.77355,13.397612,149.30028
20250127T0600,9.680245,85.54593,12.387348,144.46231
20250127T0700,10.200245,84.32447,11.4862,147.80426
20250127T0800,10.090245,87.07049,11.298495,149.34933
20250127T0900,9.900246,89.58702,12.641076,160.01689
20250127T1000,10.070246,90.030136,10.446206,178.02507
20250127T1100,10.500245,88.30763,11.609651,187.12502
20250127T1200,10.760245,85.202866,11.5199995,180.0
20250127T1300,10.340245,86.44465,11.570515,174.64418
20250127T1400,10.960245,81.5266,11.440978,167.27565
20250127T1500,10.330245,82.00009,11.440978,167.27565
20250127T1600,9.290245,81.45901,13.779114,160.14479
20250127T1700,8.680245,82.85839,15.281989,164.98164
20250127T1800,8.420245,83.17042,16.167967,168.43987
20250127T1900,8.510245,82.03086,15.542662,166.6075
20250127T2000,8.650246,82.222176,13.896187,163.44293
20250127T2100,8.210245,84.3105,12.768586,158.49857
20250127T2200,7.5102453,85.52961,9.826088,151.55707
20250127T2300,7.1402454,88.65642,9.931042,136.4688
20250128T0000,6.8002453,89.747475,10.464797,139.1849
20250128T0100,6.420245,92.07031,7.928177,140.52754
20250128T0200,6.540245,92.46612,6.28713,156.37062
20250128T0300,6.880245,91.2724,7.5942073,174.55966
20250128T0400,6.980245,89.325516,7.9526596,185.19443
20250128T0500,6.7602453,89.36761,9.028754,184.57391
20250128T0600,6.790245,87.326164,8.759178,189.46233
20250128T0700,6.8402452,85.389404,10.041354,194.53445
20250128T0800,6.8202453,84.48969,11.298495,202.47943
20250128T0900,7.2602453,83.65897,12.10157,202.75098
20250128T1000,8.030246,80.200554,13.708391,193.67131
20250128T1100,8.690246,75.44485,14.408997,192.99461
20250128T1200,9.370245,69.89665,16.58346,207.1213
20250128T1300,9.840245,63.395954,18.440998,218.65982
20250128T1400,10.010245,59.535946,15.986593,215.83765
20250128T1500,9.980246,57.51323,14.182355,203.9625
20250128T1600,9.650246,61.040466,14.168641,207.21611
20250128T1700,9.000245,67.049774,15.379206,212.57407
20250128T1800,8.400246,72.15881,16.92383,218.08878
20250128T1900,7.9502454,75.20347,17.884428,220.1009
20250128T2000,7.7602453,75.061935,18.218275,217.77568
20250128T2100,7.7602453,75.221794,17.595861,210.76273
20250128T2200,7.7602453,77.491425,17.906157,210.17352
20250128T2300,7.6602454,80.030876,21.30093,210.46555
20250129T0000,7.5702453,82.47517,23.333443,218.10757
20250129T0100,7.610245,83.061714,23.708124,221.92255
20250129T0200,7.710245,82.78447,22.932877,222.4552
20250129T0300,7.6402454,82.65878,21.892027,225.0
20250129T0400,7.360245,85.39202,21.986542,230.31454
20250129T0500,7.360245,85.093285,21.599998,233.1301
20250129T0600,7.2402453,84.84012,21.096123,233.32565
20250129T0700,7.170245,84.17824,21.252197,231.18861
20250129T0800,7.3402452,82.03781,20.188908,230.06363
20250129T0900,7.8402452,78.49561,18.11841,229.02826
20250129T1000,8.420245,73.39949,19.134262,228.81409
20250129T1100,9.150246,65.666855,18.504139,232.90717
20250129T1200,9.720245,59.20545,15.2947035,243.43495
20250129T1300,10.170245,57.151924,11.119281,240.9454
20250129T1400,10.430245,54.846256,8.854829,206.56505
20250129T1500,10.160245,53.171833,7.208994,182.86241
20250129T1600,7.9702454,70.95217,5.8603754,137.48955
20250129T1700,5.4702454,78.718605,6.9153743,128.6598
20250129T1800,5.020245,77.79657,7.491114,125.21759
20250129T1900,4.4602456,78.3212,7.2,126.869896
20250129T2000,4.0202456,79.85379,6.3690495,137.2906
20250129T2100,3.4202452,81.99384,6.3690495,132.70938
20250129T2200,3.2702456,83.77907,6.763786,154.79887
20250129T2300,3.1602454,85.85668,6.6087217,150.64224
20250130T0000,3.1602454,87.551414,4.8965297,143.97263
20250130T0100,2.8802452,89.50622,4.6102495,141.34018
20250130T0200,2.8702455,88.34707,5.1165614,140.71059
20250130T0300,2.9502454,89.64251,5.495161,148.3925
20250130T0400,3.0802455,90.30415,5.154415,155.22485
20250130T0500,3.4102454,90.52943,4.5536795,161.56505
20250130T0600,3.5902452,90.091644,3.7585104,163.30075
20250130T0700,3.8202453,89.59747,3.8773184,158.1986
20250130T0800,4.1802454,89.31189,5.00128,149.74356
20250130T0900,5.3102455,87.66152,6.297428,149.03624
20250130T1000,6.7802453,86.10624,5.3517847,160.34618
20250130T1100,7.610245,83.70496,5.3999996,180.0
20250130T1200,7.880245,84.03354,5.4477882,187.59465
20250130T1300,8.020246,84.69931,4.73506,188.74615
20250130T1400,7.980245,86.66494,4.5536795,198.43495
20250130T1500,7.8202453,87.61828,4.3498964,204.44395
20250130T1600,7.110245,91.22687,5.2416787,195.9454
20250130T1700,6.7202454,92.15658,6.379216,196.38954
20250130T1800,6.210245,93.02743,5.937272,194.03624
20250130T1900,6.170245,93.22043,5.6920996,198.43495
20250130T2000,5.750245,93.71805,4.5536795,198.43495
20250130T2100,5.6802454,93.51632,5.154415,204.77515
20250130T2200,6.0802455,92.303925,5.692099,214.69516
20250130T2300,5.8502455,92.80752,5.3999996,216.8699
20250131T0000,5.9102454,92.09724,5.3517847,222.27368
20250131T0100,5.8502455,92.80752,5.0142193,248.9625
20250131T0200,5.9502454,92.68417,4.2136917,289.98312
20250131T0300,5.790245,92.347786,6.12,331.92752
20250131T0400,5.460245,93.43643,7.69592,349.2157
20250131T0500,4.980245,92.878136,8.647496,357.61407
20250131T0600,4.3702455,93.16579,7.928178,357.39746
20250131T0700,3.9202452,92.86929,7.5685663,357.2737
20250131T0800,3.7202454,92.656,6.849467,3.0127716
20250131T0900,4.130245,91.63444,6.5693827,9.462311
20250131T1000,4.8502455,86.3085,6.519877,6.340164
20250131T1100,5.2402453,81.79141,6.830519,18.434952
20250131T1200,5.6402454,79.941216,6.439876,26.565033
20250131T1300,5.7802453,79.6209,6.439876,26.565033
20250131T1400,5.750245,79.673096,7.289444,20.224854
20250131T1500,5.4902453,80.14684,6.489992,356.8202
20250131T1600,4.9502454,81.68977,5.1544156,347.90524
20250131T1700,4.170245,84.630455,7.2805495,351.46924
20250131T1800,3.4902453,86.89583,6.924738,8.972626
20250131T1900,2.8602452,88.28205,6.9527545,21.250488
20250131T2000,2.2202454,88.212975,6.9247384,27.897263
20250131T2100,1.6202455,87.18434,7.127636,44.999985
20250131T2200,1.0502454,86.733055,8.0899935,32.275635
20250131T2300,1.0602454,85.97057,7.7043357,37.40535
20250201T0000,0.7002454,86.43454,6.9153743,38.659805
20250201T0100,0.2502454,86.5709,6.9247384,27.897263
20250201T0200,0.070245415,86.48428,7.4128532,29.05458
20250201T0300,-0.03975457,87.051,8.049845,26.565033
20250201T0400,-0.33975458,88.51694,7.5685663,25.34616
20250201T0500,-0.4597546,88.96579,6.489992,33.690063
20250201T0600,-0.3297546,89.310905,5.692099,34.69516
20250201T0700,-0.5397546,89.82164,5.8048253,29.744873
20250201T0800,0.4202454,86.39971,5.3517847,19.653809
20250201T0900,1.2602453,83.68165,5.815978,21.801407
20250201T1000,2.4402454,78.835884,6.489992,33.690063
20250201T1100,3.3002453,77.21053,7.9932966,35.837646
20250201T1200,3.9202452,76.48018,7.145796,49.085617
20250201T1300,4.5802455,75.44074,6.297428,59.036255
20250201T1400,4.880245,74.24684,6.792466,57.994614
20250201T1500,4.730245,74.16357,6.618519,44.999985
20250201T1600,4.2002454,77.82288,3.8268526,41.18593
20250201T1700,3.1402454,83.639404,4.510787,28.610443
20250201T1800,3.4302454,80.458275,3.319036,40.601288
20250201T1900,3.4302454,81.10543,4.1046314,52.125
20250201T2000,2.5502453,83.801445,5.1165614,50.7106
20250201T2100,1.8002454,85.93752,4.3498964,65.55604
20250201T2200,1.2702454,86.82349,3.2599385,83.65981
20250201T2300,1.0602454,87.054245,2.3051248,128.6598
20250202T0000,0.9502454,87.49119,2.9024127,82.874985
20250202T0100,0.6302454,87.71261,4.6938257,57.5288
20250202T0200,0.5402454,88.28717,3.219938,63.43495
20250202T0300,0.5102454,88.21866,2.16,89.99999
20250202T0400,0.8002454,87.991196,3.0547013,135.0
20250202T0500,1.1102455,87.57413,3.319036,130.60129
20250202T0600,1.3502455,87.28073,3.319036,130.60129
20250202T0700,1.6102453,87.11929,3.6,143.1301
20250202T0800,1.5202454,87.42868,4.3498964,155.55605
20250202T0900,1.6202455,86.357315,2.9024127,150.25511
20250202T1000,2.0002456,86.5303,1.2979984,146.30994
20250202T1100,2.5302453,85.52851,2.0991426,120.96376
20250202T1200,3.2002454,83.526245,2.5959969,123.69006
20250202T1300,3.6902456,82.871025,2.5455842,98.1301
20250202T1400,3.9902453,81.486595,2.5455842,81.869896
20250202T1500,4.0302453,81.02187,2.9024127,60.25511
20250202T1600,2.6902456,87.435074,2.9024127,29.744873
20250202T1700,2.9702454,84.471954,2.0364676,44.999985
20250202T1800,3.4202452,84.10408,1.2979984,56.30993
20250202T1900,2.2602453,87.38605,2.6208394,105.9454
20250202T2000,1.5002453,88.7818,2.2768397,108.434944
20250202T2100,1.7202454,87.9651,2.5455842,98.1301
20250202T2200,0.5902454,88.3579,1.8,143.1301
20250202T2300,0.4302454,89.126595,2.0364676,135.0
20250203T0000,0.23024541,89.369415,2.4149535,116.56505
20250203T0100,-0.05975461,89.87022,2.2768397,108.434944
20250203T0200,-0.22975457,90.320595,2.2768397,108.434944
20250203T0300,-0.34975457,90.71165,2.2768397,108.434944
20250203T0400,-0.2697546,90.71923,2.2768397,108.434944
20250203T0500,-0.39975458,90.572426,2.5959969,123.69006
20250203T0600,-0.3897546,90.30495,2.9024127,119.74488
20250203T0700,-0.3097546,90.37978,3.7585104,106.69924
20250203T0800,0.3802454,89.51701,3.7064266,119.054596
20250203T0900,0.89024544,88.58631,2.8116899,129.80557
20250203T1000,1.1502454,89.398224,2.0991426,59.036232
20250203T1100,1.8602453,87.531784,1.1384199,108.434944
20250203T1200,2.3602452,86.19585,0.8049845,153.43495
20250203T1300,2.9002452,85.1411,1.2979984,33.690063
20250203T1400,3.1102452,84.12311,1.9386592,21.801407
20250203T1500,2.8002453,85.93681,2.968636,14.03624
20250203T1600,1.7002454,91.832634,3.6179552,354.28943
20250203T1700,2.9602456,86.51975,4.3349743,355.23636
20250203T1800,2.3202453,88.54527,2.8799999,360.0
20250203T1900,1.9502454,89.28361,1.5273507,44.999985
20250203T2000,1.7902454,89.46297,1.9386592,111.80141
20250203T2100,0.7202454,91.279915,3.319036,139.3987
20250203T2200,0.3002454,87.93449,1.9386592,158.1986
20250203T2300,-0.14975458,87.62205,2.8116899,140.19443
20250204T0000,-0.5397546,87.96877,3.8268526,138.81407
20250204T0100,-0.87975454,88.06095,3.8268526,138.81407
20250204T0200,-1.0097545,87.45484,3.096837,144.46231
20250204T0300,-1.1397547,87.04676,3.219938,153.43495
20250204T0400,-1.3697546,86.626816,3.5455887,156.0375
20250204T0500,-1.3797545,85.65341,3.8268526,138.81407
20250204T0600,-1.2797546,84.45007,4.198285,120.96376
20250204T0700,-1.1697546,84.21164,3.563818,135.0
20250204T0800,-0.76975465,86.44314,5.634891,153.43495
20250204T0900,-0.16975462,86.776596,3.096837,144.46231
20250204T1000,0.9602454,82.103516,2.5959969,146.30994
20250204T1100,2.0602455,76.19021,2.4149535,153.43495
20250204T1200,3.4002452,73.90062,2.9024127,150.25511
20250204T1300,4.5602455,71.002594,1.8,143.1301
20250204T1400,5.2402453,69.050735,1.0182338,135.0
20250204T1500,5.3202453,70.28856,0.71999997,89.99999
20250204T1600,4.150245,73.18753,1.4399999,360.0
20250204T1700,2.4702454,82.030685,2.6208394,15.945404
20250204T1800,1.1202455,88.41611,1.2979984,33.690063
20250204T1900,0.5902454,90.06763,1.0182338,135.0
20250204T2000,-1.2997546,94.204315,3.8773184,158.1986
20250204T2100,-2.2597547,94.56087,3.8773184,158.1986
20250204T2200,-2.5597544,91.872826,3.7064266,150.94539
20250204T2300,-2.7997546,91.851166,3.319036,139.3987
20250205T0000,-3.0297546,91.48307,2.8116899,140.19443
20250205T0100,-3.1697545,92.86716,3.0547013,135.0
20250205T0200,-3.5297546,94.25704,3.0547013,135.0
20250205T0300,-3.6797547,94.460945,2.8116899,140.19443
20250205T0400,-3.8697548,95.74783,2.9024127,150.25511
20250205T0500,-3.9197545,94.51545,2.0991426,149.03624
20250205T0600,-3.8997545,93.80046,1.8,143.1301
20250205T0700,-3.8997545,94.014885,2.5455842,135.0
20250205T0800,-2.5097547,87.3382,3.8268526,138.81407
20250205T0900,-0.60975456,83.8501,2.4149535,116.56505
20250205T1000,1.0302454,77.949,2.0991426,59.036232
20250205T1100,2.1502454,71.37925,2.8116899,39.805573
20250205T1200,3.2102456,70.554184,3.7064266,29.05458
20250205T1300,4.0202456,71.46251,4.6938257,32.47119
20250205T1400,4.730245,72.45407,5.154415,24.775131
20250205T1500,4.650245,78.353676,4.379589,9.462311
20250205T1600,2.5502453,88.056656,8.311245,4.9697266
20250205T1700,0.9802454,92.853226,8.557102,14.620865
20250205T1800,-0.04975462,94.91665,7.24486,26.565033
20250205T1900,-0.47975457,96.58476,6.989936,34.508514
20250205T2000,-0.8297546,97.42718,7.145796,40.914368
20250205T2100,-0.98975456,97.060585,7.127636,44.999985
20250205T2200,-0.73975456,95.78994,6.696387,53.746155
20250205T2300,-0.98975456,95.91776,4.452954,75.96376
20250206T0000,-1.1297545,95.98108,4.6800003,67.380135
20250206T0100,-0.8297546,95.57245,5.3517847,47.726303
20250206T0200,-0.6697546,95.440575,5.8603754,42.510437
20250206T0300,-0.6697546,96.00644,6.1094027,44.999985
20250206T0400,-0.3797546,96.58973,5.1165614,50.7106
20250206T0500,-0.07975459,96.32105,5.1165614,50.7106
20250206T0600,0.17024541,96.40444,6.1305785,40.236343
20250206T0700,0.4002454,95.7127,6.989936,34.508514
20250206T0800,1.2302454,94.30528,5.495161,31.607498
20250206T0900,1.8502454,92.58211,6.989936,34.508514
